protein1,protein2,y_true,y_score
ENSP00000292174,ENSP00000440440,0,0.08166666666666667
ENSP00000227163,ENSP00000294339,1,0.565
ENSP00000265922,ENSP00000362393,0,0.21833333333333332
ENSP00000430031,ENSP00000363641,1,0.5066666666666667
ENSP00000296003,ENSP00000307265,0,0.23
ENSP00000377007,ENSP00000358151,1,0.9766666666666667
ENSP00000280557,ENSP00000433208,0,0.5666666666666667
ENSP00000413017,ENSP00000424417,0,0.2966666666666667
ENSP00000395535,ENSP00000405574,1,0.475
ENSP00000479106,ENSP00000332194,1,1.0
ENSP00000420269,ENSP00000440246,0,0.7383333333333333
ENSP00000286049,ENSP00000376544,0,0.2633333333333333
ENSP00000430432,ENSP00000417132,1,0.86
ENSP00000296575,ENSP00000386710,0,0.29333333333333333
ENSP00000370950,ENSP00000341885,1,0.8233333333333334
ENSP00000343900,ENSP00000463939,0,0.43666666666666665
ENSP00000226574,ENSP00000427279,1,0.43
ENSP00000371932,ENSP00000381339,1,0.575
ENSP00000356150,ENSP00000261798,1,0.5616666666666666
ENSP00000402084,ENSP00000378699,1,0.66
ENSP00000316845,ENSP00000334140,0,0.34833333333333333
ENSP00000230048,ENSP00000378912,0,0.3233333333333333
ENSP00000257264,ENSP00000479656,0,0.19333333333333333
ENSP00000355689,ENSP00000362205,0,0.4166666666666667
ENSP00000351015,ENSP00000363553,0,0.20666666666666667
ENSP00000209884,ENSP00000347444,0,0.5416666666666666
ENSP00000362803,ENSP00000268482,1,0.6383333333333333
ENSP00000320416,ENSP00000367299,1,0.41
ENSP00000383067,ENSP00000403453,0,0.4166666666666667
ENSP00000363993,ENSP00000391211,1,0.9027777777777779
ENSP00000390331,ENSP00000362036,1,0.8166666666666667
ENSP00000253408,ENSP00000273666,0,0.23
ENSP00000355541,ENSP00000315476,1,0.605
ENSP00000265689,ENSP00000373413,0,0.22666666666666666
ENSP00000379258,ENSP00000249373,1,0.45166666666666666
ENSP00000223136,ENSP00000385110,1,0.44
ENSP00000231420,ENSP00000231887,1,0.7216666666666667
ENSP00000215832,ENSP00000245983,1,0.5616666666666666
ENSP00000340684,ENSP00000209668,1,0.95
ENSP00000330753,ENSP00000422834,0,0.2816666666666667
ENSP00000343741,ENSP00000351284,1,0.6516666666666666
ENSP00000356790,ENSP00000357060,1,0.6683333333333333
ENSP00000264634,ENSP00000366999,0,0.2783333333333333
ENSP00000360850,ENSP00000417602,1,0.855
ENSP00000258962,ENSP00000472998,1,0.8683333333333333
ENSP00000299424,ENSP00000406549,1,0.83
ENSP00000217182,ENSP00000339063,1,0.8616666666666667
ENSP00000225792,ENSP00000261167,1,0.6283333333333333
ENSP00000330918,ENSP00000482826,0,0.32666666666666666
ENSP00000349768,ENSP00000431284,0,0.16833333333333333
ENSP00000397259,ENSP00000261497,1,0.645
ENSP00000293350,ENSP00000352513,0,0.17333333333333334
ENSP00000300738,ENSP00000309749,0,0.43166666666666664
ENSP00000292574,ENSP00000309714,0,0.5066666666666667
ENSP00000345361,ENSP00000320176,1,0.6516666666666666
ENSP00000342952,ENSP00000386759,0,0.145
ENSP00000258962,ENSP00000266735,1,0.7658333333333334
ENSP00000264192,ENSP00000361043,0,0.31
ENSP00000299163,ENSP00000369647,0,0.33166666666666667
ENSP00000417602,ENSP00000315017,1,0.8983333333333333
ENSP00000251566,ENSP00000266718,0,0.3466666666666667
ENSP00000322898,ENSP00000350686,0,0.2916666666666667
ENSP00000226524,ENSP00000302234,1,0.735
ENSP00000339795,ENSP00000318646,1,0.99
ENSP00000296029,ENSP00000363591,0,0.37833333333333335
ENSP00000294064,ENSP00000310572,0,0.235
ENSP00000380421,ENSP00000498852,0,0.44333333333333336
ENSP00000319739,ENSP00000327545,1,0.27
ENSP00000356016,ENSP00000245907,1,0.66
ENSP00000222482,ENSP00000405926,0,0.35333333333333333
ENSP00000353741,ENSP00000393241,1,0.9816666666666667
ENSP00000267890,ENSP00000329507,0,0.395
ENSP00000366618,ENSP00000435466,0,0.27166666666666667
ENSP00000387209,ENSP00000378958,1,0.675
ENSP00000442424,ENSP00000333639,1,0.345
ENSP00000263346,ENSP00000334472,0,0.22666666666666666
ENSP00000225941,ENSP00000295082,0,0.3283333333333333
ENSP00000244007,ENSP00000393312,1,0.6566666666666666
ENSP00000284818,ENSP00000433623,1,0.47333333333333333
ENSP00000263657,ENSP00000414321,1,0.9766666666666667
ENSP00000394331,ENSP00000365477,1,0.495
ENSP00000318429,ENSP00000394888,0,0.455
ENSP00000240100,ENSP00000368965,0,0.21333333333333335
ENSP00000229447,ENSP00000378058,0,0.23333333333333334
ENSP00000265564,ENSP00000348632,0,0.4583333333333333
ENSP00000304941,ENSP00000416799,0,0.2966666666666667
ENSP00000498577,ENSP00000355645,1,0.8916666666666667
ENSP00000284240,ENSP00000501201,0,0.30333333333333334
ENSP00000429707,ENSP00000317159,1,0.815
ENSP00000476228,ENSP00000366999,1,1.0
ENSP00000264926,ENSP00000316176,1,0.6516666666666666
ENSP00000219139,ENSP00000370293,0,0.29833333333333334
ENSP00000381216,ENSP00000385269,1,0.49666666666666665
ENSP00000005226,ENSP00000360687,0,0.2783333333333333
ENSP00000380227,ENSP00000250559,1,0.7966666666666666
ENSP00000243611,ENSP00000293670,0,0.335
ENSP00000219315,ENSP00000400887,0,0.15833333333333333
ENSP00000202017,ENSP00000299441,0,0.235
ENSP00000296266,ENSP00000380321,1,0.38
ENSP00000480853,ENSP00000251143,1,0.5033333333333333
ENSP00000308012,ENSP00000453704,1,0.445
ENSP00000370542,ENSP00000387100,0,0.38333333333333336
ENSP00000326031,ENSP00000279022,1,0.74
ENSP00000354722,ENSP00000384952,1,0.915
ENSP00000354251,ENSP00000316338,1,0.49333333333333335
ENSP00000359096,ENSP00000367714,0,0.19833333333333333
ENSP00000293831,ENSP00000428780,0,0.30666666666666664
ENSP00000430690,ENSP00000484687,0,0.27666666666666667
ENSP00000385478,ENSP00000499459,0,0.29
ENSP00000311273,ENSP00000478561,0,0.6816666666666666
ENSP00000011653,ENSP00000364076,1,0.6066666666666667
ENSP00000348838,ENSP00000418960,1,0.805
ENSP00000325239,ENSP00000477507,0,0.35333333333333333
ENSP00000454836,ENSP00000264279,1,0.8033333333333333
ENSP00000296597,ENSP00000260361,1,0.575
ENSP00000381247,ENSP00000411593,0,0.5516666666666666
ENSP00000419298,ENSP00000479216,0,0.29
ENSP00000238823,ENSP00000334300,0,0.3233333333333333
ENSP00000243673,ENSP00000322343,0,0.22
ENSP00000254722,ENSP00000294304,1,0.5866666666666667
ENSP00000252699,ENSP00000293379,1,0.42
ENSP00000265465,ENSP00000376893,0,0.24
ENSP00000303758,ENSP00000430711,0,0.08833333333333333
ENSP00000245479,ENSP00000261797,0,0.255
ENSP00000263269,ENSP00000472445,0,0.43166666666666664
ENSP00000252037,ENSP00000367013,0,0.25166666666666665
ENSP00000335628,ENSP00000266970,1,0.525
ENSP00000263932,ENSP00000341082,0,0.315
ENSP00000361943,ENSP00000483688,0,0.4166666666666667
ENSP00000340684,ENSP00000411613,1,0.6816666666666666
ENSP00000262643,ENSP00000411960,0,0.43666666666666665
ENSP00000348455,ENSP00000460823,0,0.35833333333333334
ENSP00000261716,ENSP00000441039,0,0.10333333333333333
ENSP00000229829,ENSP00000276390,0,0.5383333333333333
ENSP00000463393,ENSP00000392495,1,0.4583333333333333
ENSP00000350098,ENSP00000361287,0,0.36333333333333334
ENSP00000207457,ENSP00000396937,0,0.39
ENSP00000343657,ENSP00000348632,0,0.3883333333333333
ENSP00000344794,ENSP00000359370,0,0.24833333333333332
ENSP00000234701,ENSP00000479636,0,0.37333333333333335
ENSP00000301281,ENSP00000294119,1,0.6233333333333333
ENSP00000305230,ENSP00000377801,0,0.33166666666666667
ENSP00000479889,ENSP00000248244,1,0.5966666666666667
ENSP00000323663,ENSP00000333292,0,0.145
ENSP00000478982,ENSP00000409799,1,0.3883333333333333
ENSP00000322181,ENSP00000336750,0,0.17666666666666667
ENSP00000329757,ENSP00000369042,0,0.5433333333333333
ENSP00000279575,ENSP00000420826,1,0.8016666666666666
ENSP00000337976,ENSP00000301764,1,0.5366666666666666
ENSP00000254810,ENSP00000384490,1,0.9883333333333333
ENSP00000320017,ENSP00000436714,0,0.23166666666666666
ENSP00000219252,ENSP00000303532,0,0.4216666666666667
ENSP00000330633,ENSP00000447378,0,0.49666666666666665
ENSP00000479461,ENSP00000386239,1,1.0
ENSP00000244230,ENSP00000378289,0,0.335
ENSP00000286428,ENSP00000406463,0,0.6466666666666666
ENSP00000374399,ENSP00000468348,0,0.3383333333333333
ENSP00000378917,ENSP00000436450,0,0.155
ENSP00000309597,ENSP00000409799,0,0.30666666666666664
ENSP00000368881,ENSP00000335321,1,0.715
ENSP00000403524,ENSP00000475344,0,0.165
ENSP00000323720,ENSP00000237380,1,0.725
ENSP00000238738,ENSP00000334100,1,0.5216666666666666
ENSP00000332604,ENSP00000498019,1,0.9716666666666667
ENSP00000297338,ENSP00000298767,1,0.685
ENSP00000386935,ENSP00000496625,0,0.37
ENSP00000239231,ENSP00000374218,0,0.37333333333333335
ENSP00000363046,ENSP00000455229,0,0.38333333333333336
ENSP00000228850,ENSP00000379709,0,0.47833333333333333
ENSP00000340913,ENSP00000379350,0,0.62
ENSP00000336799,ENSP00000233121,1,0.57
ENSP00000013807,ENSP00000375978,1,0.6833333333333333
ENSP00000268483,ENSP00000252622,1,0.5233333333333333
ENSP00000376678,ENSP00000224784,1,0.6166666666666667
ENSP00000270708,ENSP00000292114,0,0.27166666666666667
ENSP00000269886,ENSP00000411825,1,0.6033333333333334
ENSP00000304127,ENSP00000482870,0,0.24166666666666667
ENSP00000264933,ENSP00000324806,0,0.5483333333333333
ENSP00000278853,ENSP00000441434,0,0.31333333333333335
ENSP00000245960,ENSP00000333395,0,0.24
ENSP00000341838,ENSP00000399970,1,0.5916666666666667
ENSP00000157812,ENSP00000310447,0,0.5916666666666667
ENSP00000318646,ENSP00000369757,1,0.995
ENSP00000296328,ENSP00000362334,1,0.48833333333333334
ENSP00000229266,ENSP00000498441,0,0.28
ENSP00000446252,ENSP00000216254,1,0.745
ENSP00000398655,ENSP00000370912,1,0.6983333333333334
ENSP00000296695,ENSP00000493252,0,0.25833333333333336
ENSP00000366974,ENSP00000384629,1,1.0
ENSP00000308725,ENSP00000430236,0,0.42
ENSP00000360540,ENSP00000378699,1,0.8116666666666666
ENSP00000221543,ENSP00000334128,0,0.3516666666666667
ENSP00000255108,ENSP00000371985,0,0.18333333333333332
ENSP00000373278,ENSP00000414237,0,0.23833333333333334
ENSP00000403681,ENSP00000477715,0,0.30833333333333335
ENSP00000480826,ENSP00000278412,1,1.0
ENSP00000362991,ENSP00000367208,0,0.16833333333333333
ENSP00000363092,ENSP00000263433,1,0.43666666666666665
ENSP00000240189,ENSP00000366283,0,0.16666666666666666
ENSP00000261584,ENSP00000228843,1,0.545
ENSP00000348168,ENSP00000375809,1,0.7883333333333333
ENSP00000392024,ENSP00000497690,0,0.25166666666666665
ENSP00000377696,ENSP00000454014,0,0.42333333333333334
ENSP00000340409,ENSP00000258052,1,0.6316666666666667
ENSP00000206542,ENSP00000479518,0,0.24666666666666667
ENSP00000463982,ENSP00000359645,1,0.825
ENSP00000411672,ENSP00000358777,1,0.4266666666666667
ENSP00000341885,ENSP00000223324,1,0.9766666666666667
ENSP00000265171,ENSP00000269571,1,0.6916666666666667
ENSP00000258168,ENSP00000498711,1,0.43
ENSP00000216117,ENSP00000462701,0,0.33
ENSP00000357307,ENSP00000362010,0,0.3433333333333333
ENSP00000359575,ENSP00000478059,0,0.19166666666666668
ENSP00000322181,ENSP00000380793,1,0.7533333333333333
ENSP00000344125,ENSP00000465099,0,0.205
ENSP00000483364,ENSP00000265602,1,0.455
ENSP00000332134,ENSP00000498784,0,0.20166666666666666
ENSP00000349785,ENSP00000350874,0,0.43833333333333335
ENSP00000364320,ENSP00000223324,1,0.9133333333333333
ENSP00000362144,ENSP00000385808,0,0.43
ENSP00000221086,ENSP00000259467,0,0.2683333333333333
ENSP00000299847,ENSP00000332103,0,0.3
ENSP00000360327,ENSP00000456226,0,0.23166666666666666
ENSP00000309334,ENSP00000396441,0,0.7033333333333334
ENSP00000346088,ENSP00000346012,1,0.9683333333333334
ENSP00000323065,ENSP00000377486,1,0.905
ENSP00000257017,ENSP00000375873,1,0.37166666666666665
ENSP00000327179,ENSP00000317992,1,0.5916666666666667
ENSP00000367832,ENSP00000462099,0,0.45166666666666666
ENSP00000334145,ENSP00000369286,0,0.39666666666666667
ENSP00000341885,ENSP00000261868,1,0.97
ENSP00000301788,ENSP00000312709,1,0.7683333333333333
ENSP00000300648,ENSP00000263791,1,0.5433333333333333
ENSP00000260731,ENSP00000270861,1,0.6233333333333333
ENSP00000371858,ENSP00000221801,1,0.8466666666666667
ENSP00000263354,ENSP00000345195,0,0.5666666666666667
ENSP00000372067,ENSP00000382688,0,0.42333333333333334
ENSP00000360141,ENSP00000421710,1,0.34833333333333333
ENSP00000476100,ENSP00000342889,1,0.7883333333333333
ENSP00000304250,ENSP00000419782,1,0.325
ENSP00000262304,ENSP00000360158,1,0.19666666666666666
ENSP00000167588,ENSP00000402033,0,0.225
ENSP00000348168,ENSP00000252996,1,0.7683333333333333
ENSP00000414321,ENSP00000463784,1,0.98
ENSP00000356155,ENSP00000359665,1,0.575
ENSP00000449328,ENSP00000256383,1,0.93
ENSP00000321656,ENSP00000300093,1,0.7283333333333334
ENSP00000367890,ENSP00000383920,0,0.29
ENSP00000266079,ENSP00000368801,1,0.695
ENSP00000251363,ENSP00000332656,1,0.7116666666666667
ENSP00000296102,ENSP00000354580,1,0.725
ENSP00000245157,ENSP00000377969,0,0.3433333333333333
ENSP00000281453,ENSP00000445001,0,0.2783333333333333
ENSP00000275764,ENSP00000408695,0,0.5683333333333334
ENSP00000218340,ENSP00000389095,0,0.3883333333333333
ENSP00000415676,ENSP00000456019,0,0.41833333333333333
ENSP00000360609,ENSP00000268712,1,0.7083333333333334
ENSP00000357928,ENSP00000367835,1,0.7766666666666666
ENSP00000342513,ENSP00000359783,1,0.42333333333333334
ENSP00000295899,ENSP00000414321,0,0.51
ENSP00000360316,ENSP00000301645,1,0.6933333333333334
ENSP00000362924,ENSP00000365757,1,0.7183333333333334
ENSP00000359215,ENSP00000421339,0,0.23666666666666666
ENSP00000245206,ENSP00000331897,1,0.9
ENSP00000360252,ENSP00000480291,0,0.255
ENSP00000397563,ENSP00000428182,0,0.4066666666666667
ENSP00000373570,ENSP00000387266,0,0.21333333333333335
ENSP00000303427,ENSP00000482546,1,0.5733333333333334
ENSP00000288167,ENSP00000296318,1,0.33166666666666667
ENSP00000265395,ENSP00000321826,0,0.38
ENSP00000354742,ENSP00000352627,1,0.9816666666666667
ENSP00000318142,ENSP00000360317,0,0.4033333333333333
ENSP00000415283,ENSP00000496414,1,0.46
ENSP00000321797,ENSP00000257408,1,0.545
ENSP00000415416,ENSP00000385523,1,0.4683333333333333
ENSP00000317780,ENSP00000497474,1,0.7333333333333333
ENSP00000414321,ENSP00000428619,1,0.8683333333333333
ENSP00000262726,ENSP00000328228,0,0.3416666666666667
ENSP00000228945,ENSP00000409667,0,0.26
ENSP00000286398,ENSP00000319052,0,0.6716666666666666
ENSP00000384273,ENSP00000263341,1,0.71
ENSP00000354251,ENSP00000293373,1,0.57
ENSP00000419494,ENSP00000437775,1,0.5533333333333333
ENSP00000286628,ENSP00000365458,0,0.42
ENSP00000306887,ENSP00000345193,0,0.21833333333333332
ENSP00000324343,ENSP00000361548,0,0.25
ENSP00000257566,ENSP00000363973,0,0.295
ENSP00000346001,ENSP00000463379,1,0.935
ENSP00000365458,ENSP00000352438,1,0.6166666666666667
ENSP00000295709,ENSP00000297814,1,0.295
ENSP00000287598,ENSP00000361298,1,0.8433333333333334
ENSP00000334922,ENSP00000364270,0,0.20666666666666667
ENSP00000454623,ENSP00000386559,1,0.56
ENSP00000403172,ENSP00000498019,1,0.9983333333333333
ENSP00000335321,ENSP00000252622,1,0.935
ENSP00000244869,ENSP00000258729,0,0.2
ENSP00000184266,ENSP00000270162,0,0.3983333333333333
ENSP00000336752,ENSP00000245934,1,0.6733333333333333
ENSP00000265052,ENSP00000497280,1,0.4083333333333333
ENSP00000323036,ENSP00000338862,0,0.36666666666666664
ENSP00000248248,ENSP00000379011,0,0.23333333333333334
ENSP00000381098,ENSP00000318821,1,0.58
ENSP00000384198,ENSP00000262238,1,0.6383333333333333
ENSP00000280557,ENSP00000309116,0,0.38166666666666665
ENSP00000282841,ENSP00000357480,1,0.42333333333333334
ENSP00000247843,ENSP00000377370,0,0.2816666666666667
ENSP00000321070,ENSP00000437783,1,0.825
ENSP00000403982,ENSP00000494550,0,0.355
ENSP00000348849,ENSP00000429374,1,0.975
ENSP00000262506,ENSP00000410042,0,0.385
ENSP00000220849,ENSP00000389351,1,0.6816666666666666
ENSP00000412178,ENSP00000495202,0,0.325
ENSP00000256196,ENSP00000380271,1,0.655
ENSP00000362873,ENSP00000233627,1,0.8133333333333334
ENSP00000293441,ENSP00000495631,1,0.28833333333333333
ENSP00000219139,ENSP00000380413,0,0.225
ENSP00000299847,ENSP00000407546,1,0.415
ENSP00000308725,ENSP00000328875,1,0.44
ENSP00000216341,ENSP00000294189,0,0.715
ENSP00000354566,ENSP00000430950,0,0.42
ENSP00000299798,ENSP00000357748,0,0.27666666666666667
ENSP00000364320,ENSP00000462349,0,0.4033333333333333
ENSP00000308541,ENSP00000395220,0,0.39666666666666667
ENSP00000281382,ENSP00000306983,0,0.13833333333333334
ENSP00000297265,ENSP00000317468,1,0.74
ENSP00000501277,ENSP00000357442,1,0.6416666666666667
ENSP00000267430,ENSP00000385021,1,0.535
ENSP00000375730,ENSP00000379506,1,0.9933333333333333
ENSP00000354040,ENSP00000254940,1,0.9633333333333334
ENSP00000355922,ENSP00000442397,0,0.13833333333333334
ENSP00000384490,ENSP00000437872,0,0.32666666666666666
ENSP00000313391,ENSP00000346634,0,0.445
ENSP00000363832,ENSP00000340684,1,0.9
ENSP00000354006,ENSP00000486901,0,0.29
ENSP00000257287,ENSP00000350686,0,0.295
ENSP00000329684,ENSP00000410715,0,0.2783333333333333
ENSP00000210060,ENSP00000398882,1,0.22666666666666666
ENSP00000275603,ENSP00000497221,0,0.5633333333333334
ENSP00000245479,ENSP00000303468,0,0.325
ENSP00000435289,ENSP00000498602,0,0.37833333333333335
ENSP00000349543,ENSP00000262809,1,0.42
ENSP00000234111,ENSP00000448051,0,0.24666666666666667
ENSP00000346050,ENSP00000472469,1,0.9716666666666667
ENSP00000227155,ENSP00000356602,0,0.285
ENSP00000055335,ENSP00000284601,1,0.305
ENSP00000361990,ENSP00000367832,0,0.3983333333333333
ENSP00000296684,ENSP00000417142,1,0.7416666666666667
ENSP00000225525,ENSP00000399751,0,0.2633333333333333
ENSP00000064724,ENSP00000360129,0,0.165
ENSP00000420616,ENSP00000267163,1,0.6516666666666666
ENSP00000301141,ENSP00000301146,1,0.655
ENSP00000326806,ENSP00000329243,0,0.48833333333333334
ENSP00000223864,ENSP00000358547,0,0.32
ENSP00000278840,ENSP00000476136,0,0.21333333333333335
ENSP00000225655,ENSP00000298159,1,0.6916666666666667
ENSP00000319170,ENSP00000290349,1,0.775
ENSP00000223073,ENSP00000361473,0,0.3
ENSP00000359297,ENSP00000261507,1,0.705
ENSP00000304592,ENSP00000350012,1,0.5066666666666667
ENSP00000263150,ENSP00000356385,0,0.2733333333333333
ENSP00000296145,ENSP00000324173,1,0.31166666666666665
ENSP00000366283,ENSP00000362444,1,0.22333333333333333
ENSP00000265965,ENSP00000354633,0,0.225
ENSP00000256078,ENSP00000408695,1,0.925
ENSP00000447001,ENSP00000339063,1,0.99
ENSP00000275015,ENSP00000400887,0,0.3516666666666667
ENSP00000215781,ENSP00000354560,0,0.37666666666666665
ENSP00000430548,ENSP00000391739,1,0.6516666666666666
ENSP00000199936,ENSP00000262776,0,0.275
ENSP00000363822,ENSP00000250448,1,0.6533333333333333
ENSP00000310551,ENSP00000387122,0,0.22
ENSP00000310829,ENSP00000407545,0,0.17166666666666666
ENSP00000301727,ENSP00000366307,0,0.31666666666666665
ENSP00000252321,ENSP00000302719,1,0.35833333333333334
ENSP00000261534,ENSP00000471575,0,0.09333333333333334
ENSP00000268379,ENSP00000203407,1,0.69
ENSP00000265462,ENSP00000380793,0,0.32666666666666666
ENSP00000410561,ENSP00000262643,1,0.6516666666666666
ENSP00000225519,ENSP00000359469,0,0.14
ENSP00000260383,ENSP00000260653,0,0.3016666666666667
ENSP00000337224,ENSP00000487164,0,0.3933333333333333
ENSP00000296292,ENSP00000334941,0,0.185
ENSP00000300093,ENSP00000354720,1,0.7333333333333333
ENSP00000458162,ENSP00000223364,1,0.9416666666666667
ENSP00000230990,ENSP00000305892,0,0.41833333333333333
ENSP00000385096,ENSP00000356230,1,0.6783333333333333
ENSP00000261167,ENSP00000480157,0,0.22333333333333333
ENSP00000287474,ENSP00000370710,0,0.18166666666666667
ENSP00000248553,ENSP00000305529,0,0.42
ENSP00000300051,ENSP00000366999,0,0.21666666666666667
ENSP00000037243,ENSP00000389913,1,0.45
ENSP00000352925,ENSP00000478887,1,0.7483333333333333
ENSP00000389948,ENSP00000232607,1,0.78
ENSP00000284818,ENSP00000385510,0,0.35333333333333333
ENSP00000221452,ENSP00000216797,1,0.6
ENSP00000317300,ENSP00000320043,1,0.43833333333333335
ENSP00000262367,ENSP00000329140,1,0.8233333333333334
