Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	16/170	2.544704e-10	1.785397e-09	9.435067e+00	2.084380e+02	H3C15;H3C10;H3C6;H3C4;H3C13;H3C3;H3C12;H3C8;H3C14;H3C1;ACTB;H3-3B;H3C11;H3C2;CBX5;H3C7
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FANCONI_ANEMIA_PATHWAY	3/39	1.177807e-02	3.182273e-02	7.870883e+00	3.495866e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	3/136	2.304999e-01	3.331145e-01	2.136505e+00	3.135331e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	1/143	8.283691e-01	8.600013e-01	8.469417e-01	1.594761e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	3/186	3.959482e-01	4.921070e-01	1.548554e+00	1.434691e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	1/31	3.164701e-01	4.229324e-01	3.990105e+00	4.590722e+00	TRIM24
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FLT3_SIGNALING	3/38	1.096856e-02	3.011969e-02	8.093197e+00	3.652235e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	3/7	6.000435e-05	3.625263e-04	6.399291e+01	6.220810e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FLT3_SIGNALING_IN_DISEASE	3/28	4.654386e-03	1.516598e-02	1.127534e+01	6.054798e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	1/10	1.154200e-01	1.992226e-01	1.283025e+01	2.770279e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	3/43	1.535316e-02	3.963576e-02	7.091411e+00	2.961681e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_PARAXIAL_MESODERM	3/69	5.193190e-02	1.091322e-01	4.310510e+00	1.274972e+01	CREBBP;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	3/58	3.365480e-02	7.526908e-02	5.169063e+00	1.753139e+01	SUPT16H;SSRP1;MLLT3
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	3/17	1.065728e-03	4.394232e-03	1.984519e+01	1.358224e+02	H1-0;H1-4;ASF1A
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	3/51	2.414852e-02	5.740222e-02	5.918184e+00	2.203655e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	59/91	3.115702e-94	3.872372e-92	2.279012e+02	4.906863e+04	H4C5;H3-4;PYGO2;H2AZ2;H2BC12;H2BC6;H3C14;RBBP5;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;PYGO1;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;SMARCA4;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;CREBBP;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;H2AX;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	2/129	4.679609e-01	5.509147e-01	1.588946e+00	1.206599e+00	LCE1A;LCE1D
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	5/42	1.494701e-04	8.230314e-04	1.218597e+01	1.073391e+02	WDR5;KMT2A;RBBP5;KAT2B;SGF29
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FOXO_MEDIATED_TRANSCRIPTION	3/66	4.655240e-02	9.975513e-02	4.515162e+00	1.384880e+01	CREBBP;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	2/16	1.583373e-02	4.027877e-02	1.408949e+01	5.840957e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	3/68	5.010653e-02	1.063236e-01	4.376644e+00	1.310194e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_G2_M_CHECKPOINTS	37/167	1.054978e-36	1.054978e-35	2.952504e+01	2.445841e+03	H4C5;H3-4;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2BC8;TP53BP1;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H4C16;UBB;H4C15;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AX;BARD1;UBA52;H4C1;H4C9;H4C4;H2BC17;MCM2;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	33/94	3.279944e-40	3.612091e-39	5.458292e+01	4.962437e+03	H4C5;H3-4;H2BC12;H2BC6;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2BC8;TP53BP1;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H4C16;H4C15;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AX;BARD1;H4C1;H4C9;H4C4;H2BC17;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION	3/61	3.824076e-02	8.401378e-02	4.902891e+00	1.600232e+01	RPL8;RPS6;RPS23
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	3/25	3.356160e-03	1.163291e-02	1.278156e+01	7.281601e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GAP_JUNCTION_DEGRADATION	1/12	1.368628e-01	2.289820e-01	1.059734e+01	2.107573e+01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1/51	4.654980e-01	5.487578e-01	2.406297e+00	1.839969e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GASTRULATION	4/129	7.289916e-02	1.418843e-01	2.941665e+00	7.703273e+00	CREBBP;TRIM33;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GENE_SILENCING_BY_RNA	52/139	1.184104e-65	1.943718e-64	6.987792e+01	1.044668e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION	1/17	1.882360e-01	2.853054e-01	7.383292e+00	1.233053e+01	TRIM33
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	4/84	1.931189e-02	4.772713e-02	4.601459e+00	1.816212e+01	ACTB;UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GLYCOGEN_METABOLISM	3/25	3.356160e-03	1.163291e-02	1.278156e+01	7.281601e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GLYCOGEN_STORAGE_DISEASES	3/16	8.855502e-04	3.758189e-03	2.131678e+01	1.498421e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_GLYCOGEN_SYNTHESIS	3/14	5.860152e-04	2.683333e-03	2.502775e+01	1.862607e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HATS_ACETYLATE_HISTONES	67/142	2.206352e-94	3.199210e-92	1.197702e+02	2.582864e+04	H4C5;H2AC17;H2BC12;H2BC6;H3C14;BRPF1;H2BC3;ING4;H2BC5;H2BC4;SGF29;H2BC11;H4C11;H3C6;H2AC6;H2AC15;H2BC8;H3C13;H3C3;H2BC15;MSL3;H3C1;H2BC14;ACTB;H2AC11;H2AC21;H3C2;H4C13;H4C2;H2BC26;H2BC7;WDR5;H2AC20;H4C16;CREBBP;H4C15;H4C6;H2AC18;H4C12;H2AC12;H4C14;H3C11;H2BC10;H2AC1;H2AC16;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;H2BC18;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;KAT2B;H4C4;H2BC17;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HCMV_EARLY_EVENTS	60/138	3.425031e-81	1.241574e-79	9.650247e+01	1.787981e+04	H4C5;H2AC17;H2BC12;H2BC6;H3C14;DAXX;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2AC15;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H2AC11;H2AC21;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H2AC12;H4C12;H4C14;CBX1;H3C11;H2BC10;H2AC1;H2AC16;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2BC18;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HCMV_INFECTION	60/162	5.947891e-76	1.361754e-74	7.377500e+01	1.277882e+04	H4C5;H2AC17;H2BC12;H2BC6;H3C14;DAXX;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2AC15;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H2AC11;H2AC21;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H2AC12;H4C12;H4C14;CBX1;H3C11;H2BC10;H2AC1;H2AC16;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2BC18;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HCMV_LATE_EVENTS	58/116	5.252688e-83	2.284919e-81	1.231096e+02	2.332383e+04	H4C5;H2AC17;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2AC15;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H2AC11;H2AC21;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H2AC12;H4C12;H4C14;H3C11;H2BC10;H2AC1;H2AC16;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2BC18;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HDACS_DEACETYLATE_HISTONES	59/94	6.232907e-93	6.025143e-91	2.085956e+02	4.428706e+04	H4C5;H2AC17;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2AC15;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H2AC11;H2AC21;CHD4;H3C2;H4C13;H4C2;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H2AC12;H4C12;H4C14;H3C11;H2BC10;H2AC1;H2AC16;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2BC18;H2AC4;H3C4;H2BC9;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HDMS_DEMETHYLATE_HISTONES	28/50	1.688185e-41	1.882976e-40	1.227305e+02	1.152222e+04	H4C5;PHF8;H3C14;H4C11;H3C6;H3C13;H3C3;H3C1;H4C2;H3C2;H4C13;H4C16;H4C15;H4C6;H4C12;H4C14;H3C11;H3C7;H4C3;H3C15;H3C10;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;KDM4A
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	4/70	1.045341e-02	2.924265e-02	5.575981e+00	2.543109e+01	UBB;UBA52;UBC;BARD1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	1/37	3.650616e-01	4.650126e-01	3.332716e+00	3.358342e+00	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	3/65	4.482408e-02	9.652711e-02	4.587745e+00	1.424499e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HEDGEHOG_OFF_STATE	3/113	1.594045e-01	2.549299e-01	2.585636e+00	4.748030e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HEDGEHOG_ON_STATE	3/86	8.761431e-02	1.628728e-01	3.428590e+00	8.347968e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HEME_SIGNALING	2/49	1.198751e-01	2.057028e-01	4.290507e+00	9.101474e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HEMOSTASIS	16/679	8.766554e-03	2.500624e-02	2.113462e+00	1.001107e+01	H3C15;H3C10;H3C6;H3C4;H3C13;H3C3;H3C12;H3C8;H3C14;H3C1;ACTB;H3-3B;H3C11;H3C2;CBX5;H3C7
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	2/33	6.092767e-02	1.238483e-01	6.477485e+00	1.812444e+01	SUPT16H;SSRP1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HIV_INFECTION	5/231	1.518893e-01	2.451646e-01	1.989302e+00	3.749045e+00	SUPT16H;UBB;UBA52;SSRP1;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HIV_LIFE_CYCLE	5/149	3.569390e-02	7.942122e-02	3.137386e+00	1.045620e+01	SUPT16H;UBB;UBA52;SSRP1;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HIV_TRANSCRIPTION_ELONGATION	2/43	9.640474e-02	1.747336e-01	4.913005e+00	1.149250e+01	SUPT16H;SSRP1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	1/43	4.102180e-01	5.047945e-01	2.860943e+00	2.549291e+00	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HOMOLOGY_DIRECTED_REPAIR	36/140	2.902246e-38	3.156193e-37	3.568390e+01	3.084258e+03	H4C5;H3-4;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2BC8;TP53BP1;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H4C16;UBB;H4C15;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AX;BARD1;UBA52;H4C1;H4C9;H4C4;H2BC17;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	3/131	2.145140e-01	3.152486e-01	2.220465e+00	3.418141e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HSF1_ACTIVATION	1/31	3.164701e-01	4.229324e-01	3.990105e+00	4.590722e+00	UBB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	3/38	1.096856e-02	3.011969e-02	8.093197e+00	3.652235e+01	UBB;CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	3/23	2.630726e-03	9.457567e-03	1.403062e+01	8.334882e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	3/25	3.356160e-03	1.163291e-02	1.278156e+01	7.281601e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	3/27	4.192833e-03	1.386983e-02	1.173643e+01	6.424967e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INFECTIOUS_DISEASE	99/1081	3.624776e-66	6.183441e-65	1.856387e+01	2.797257e+03	H2AC17;H2BC6;RPS23;DAXX;RPS6;RPL21;RPL10L;RPL24;H4C11;RPL31;RPS17;FAU;H2BC14;ACTB;H2AC20;CREBBP;H2BC10;H2AC16;EP300;H3C10;RPL7A;H2AC4;UBA52;H2BC17;H2BC13;H2AC13;H2AC8;RPS4Y1;SUPT16H;H2BC12;UBC;H3C14;H2BC3;H3C3;RPL15;H2AC11;H3C2;H4C13;H4C15;RPL8;H3C11;H2AC19;H3C12;H4C1;RPL29;H2AC21;RPL26;RPL7;RPS8;RPL32;H2BC5;H2BC4;RPS15;H2BC11;RPS18;H2AC6;RPL17;RPL34;H2BC8;H3C13;RPS24;H2BC15;CHD4;H4C2;RPL27;H4C16;UBB;RPL36AL;SSRP1;H4C12;H2AC1;H3C7;H2BC21;H3C15;RPL35;H4C9;H4C4;H2AC7;H4C5;RPS2;H3C6;H2AC15;RPL36;H3C1;RPL3L;H2BC26;H2BC7;RPL35A;H4C6;H2AC18;H2AC12;H4C14;CBX1;RPL26L1;H4C3;H2BC18;H3C4;H3C8;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INFLUENZA_INFECTION	31/157	4.290794e-29	3.624263e-28	2.446792e+01	1.598208e+03	RPS4Y1;RPL26;RPL7;RPS8;RPS23;RPS2;RPL32;RPS6;RPL21;RPL10L;RPS15;RPL24;RPS18;RPL31;RPL17;RPL34;RPS24;RPL36;RPS17;FAU;RPL15;RPL3L;RPL27;RPL35A;RPL36AL;RPL26L1;RPL8;RPL7A;RPL35;UBA52;RPL29
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	42/67	2.026946e-65	3.265634e-64	1.794622e+02	2.673295e+04	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;DAXX;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;H2BC15;H2BC14;H3-3B;ATRX;H2BC26;H4C13;H4C2;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AC19;H2AX;H2AC4;H2BC9;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS	3/9	1.414429e-04	7.888159e-04	4.429624e+01	3.926248e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	3/15	7.259833e-04	3.239002e-03	2.302383e+01	1.664159e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INNATE_IMMUNE_SYSTEM	6/1128	9.951143e-01	9.996595e-01	4.451985e-01	2.180459e-03	EP300;UBB;UBA52;UBC;CREBBP;ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1/31	3.164701e-01	4.229324e-01	3.990105e+00	4.590722e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	3/78	6.976310e-02	1.370065e-01	3.794138e+00	1.010246e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERFERON_SIGNALING	3/273	6.501454e-01	7.035155e-01	1.043654e+00	4.493551e-01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERLEUKIN_17_SIGNALING	3/71	5.567802e-02	1.156083e-01	4.184035e+00	1.208420e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	3/152	2.828927e-01	3.881966e-01	1.905572e+00	2.406142e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERLEUKIN_1_SIGNALING	3/114	1.623435e-01	2.572657e-01	2.562256e+00	4.658285e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	3/48	2.059143e-02	4.990124e-02	6.309797e+00	2.450018e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTERLEUKIN_7_SIGNALING	14/36	2.757206e-18	2.122805e-17	5.674680e+01	2.294404e+03	H3C15;H3C10;H3C6;H3C4;H3C13;H3C3;H3C12;H3C8;H3C14;H3C1;SMARCA4;H3C11;H3C2;H3C7
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	6/313	1.833598e-01	2.803568e-01	1.731828e+00	2.937709e+00	UBB;UBA52;UBC;CHD4;CBX6;CBX2
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_INTRAFLAGELLAR_TRANSPORT	1/54	4.848727e-01	5.624524e-01	2.270860e+00	1.643804e+00	TNPO1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ION_CHANNEL_TRANSPORT	3/183	3.860632e-01	4.874818e-01	1.574645e+00	1.498675e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	3/14	5.860152e-04	2.683333e-03	2.502775e+01	1.862607e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	3/10	2.002533e-04	1.062319e-03	3.838723e+01	3.269029e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_IRON_UPTAKE_AND_TRANSPORT	3/58	3.365480e-02	7.526908e-02	5.169063e+00	1.753139e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ISG15_ANTIVIRAL_MECHANISM	3/74	6.153179e-02	1.244946e-01	4.007588e+00	1.117396e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	3/22	2.308087e-03	8.401823e-03	1.475123e+01	8.955966e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_JOSEPHIN_DOMAIN_DUBS	3/12	3.605963e-04	1.802982e-03	3.030123e+01	2.402206e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_KEAP1_NFE2L2_PATHWAY	5/125	1.840994e-02	4.576184e-02	3.769001e+00	1.505665e+01	EP300;UBB;UBA52;UBC;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_KERATINIZATION	2/217	7.453825e-01	7.879499e-01	9.339273e-01	2.744417e-01	LCE1A;LCE1D
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_L1CAM_INTERACTIONS	1/121	7.746399e-01	8.100201e-01	1.003215e+00	2.561780e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	3/34	8.060819e-03	2.329871e-02	9.123607e+00	4.398254e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS	3/70	5.378914e-02	1.127628e-01	4.246336e+00	1.241070e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_LEISHMANIA_INFECTION	1/219	9.332432e-01	9.485065e-01	5.492197e-01	3.794530e-02	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	3/20	1.739370e-03	6.666308e-03	1.643951e+01	1.044605e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	2/5	1.440812e-03	5.697756e-03	5.841821e+01	3.822040e+02	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_MAP2K_AND_MAPK_ACTIVATION	1/40	3.880537e-01	4.878706e-01	3.078914e+00	2.914536e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	3/16	8.855502e-04	3.758189e-03	2.131678e+01	1.498421e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_MAPK6_MAPK4_SIGNALING	3/93	1.046428e-01	1.846637e-01	3.161749e+00	7.136710e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	4/327	5.670199e-01	6.373479e-01	1.124357e+00	6.379159e-01	ACTB;UBB;UBA52;UBC
